"","ID","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.ID","Gene.title"
"212907_at","212907_at",0.000956343624851032,0.000119466428124967,3.99261552525119,0.599339778247083,0.493180414764067,"SLC30A1","7779","solute carrier family 30 member 1"
"233750_s_at","233750_s_at",0.000957895144820565,0.000119710178662399,3.99206060038928,0.597418049728913,0.713332640791473,"TRMT1L","81627","tRNA methyltransferase 1 like"
"229699_at","229699_at",0.000957895144820565,0.000119712803375563,-3.99205463082167,0.59739737793476,-0.69772100456622,"LOC100129550","100129550","uncharacterized LOC100129550"
"217734_s_at","217734_s_at",0.000958207123901322,0.000119769318422344,-3.99192612506321,0.59695238565331,-0.617978626331814,"WDR6","11180","WD repeat domain 6"
"227393_at","227393_at",0.000958691154650342,0.000119864887666936,3.99170894842718,0.596200366178062,0.533978420852357,"ANO9","338440","anoctamin 9"
"221498_at","221498_at",0.000959754746588451,0.000120050529710442,3.99128755820848,0.594741300802172,0.328155220700146,"SNX27","81609","sorting nexin family member 27"
"222147_s_at","222147_s_at",0.000960281125539524,0.000120169061928513,3.99101882677879,0.59381087659378,0.475369159056314,"ACTR5","79913","ARP5 actin-related protein 5 homolog"
"224762_at","224762_at",0.000960684960472261,0.000120237168441,3.99086453305971,0.59327668903755,0.972285079908672,"SERINC2","347735","serine incorporator 2"
"200959_at","200959_at",0.000963187930605694,0.000120568051158031,3.99011611283875,0.590685764829538,0.510759330289185,"FUS","2521","FUS RNA binding protein"
"202257_s_at","202257_s_at",0.000965688191123824,0.000120934010875625,3.98929063545898,0.5878284965049,0.481866841704718,"CD2BP2","10421","CD2 cytoplasmic tail binding protein 2"
"224524_s_at","224524_s_at",0.00096905798541568,0.000121391461218326,-3.98826213845349,0.584269117483488,-0.359332245053279,"GPR75-ASB3///ASB3","100302652///51130","GPR75-ASB3 readthrough///ankyrin repeat and SOCS box containing 3"
"205693_at","205693_at",0.000971432470402737,0.000121724441787456,-3.98751581708288,0.581686705079806,-0.384147385844752,"TNNT3","7140","troponin T3, fast skeletal type"
"229152_at","229152_at",0.000973499032521045,0.000122019000820608,-3.98685723614893,0.579408188085802,-1.87786568493151,"FDCSP","260436","follicular dendritic cell secreted protein"
"209393_s_at","209393_s_at",0.000974463691222598,0.000122157734607036,3.98654757862922,0.578336950677442,0.408845163622525,"EIF4E2","9470","eukaryotic translation initiation factor 4E family member 2"
"227208_at","227208_at",0.000974479842687966,0.000122181435724843,-3.98649471072084,0.578154064190981,-0.545287480974133,"CCDC84","338657","coiled-coil domain containing 84"
"208997_s_at","208997_s_at",0.000974479842687966,0.00012219540560528,3.98646355398195,0.578046284211705,1.05423357686453,"UCP2","7351","uncoupling protein 2"
"225748_at","225748_at",0.000974753788585773,0.000122247585337588,-3.9863472086908,0.57764381842578,-0.395039303652976,"LTV1","84946","LTV1 ribosome biogenesis factor"
"228282_at","228282_at",0.000976770088919447,0.000122536187286666,-3.98570456815825,0.575420929954067,-0.469956179604265,"MFSD8","256471","major facilitator superfamily domain containing 8"
"220056_at","220056_at",0.000977972522507556,0.000122707339613282,-3.98532414001509,0.57410515701933,-0.200361278538817,"IL22RA1","58985","interleukin 22 receptor subunit alpha 1"
"202649_x_at","202649_x_at",0.000977972522507556,0.000122744567228753,-3.98524145963968,0.573819205718459,-0.253958105022821,"RPS19","6223","ribosomal protein S19"
"208905_at","208905_at",0.000977972522507556,0.000122749867106191,3.98522969086817,0.573778503605165,0.372474124809736,"CYCS","54205","cytochrome c, somatic"
"226922_at","226922_at",0.000979672496019444,0.000122989885920027,-3.98469721965223,0.571937053251252,-0.500791708523594,"RANBP2","5903","RAN binding protein 2"
"241953_at","241953_at",0.000982168486146902,0.000123357128383553,-3.98388442760409,0.56912651784712,-0.62510288432268,"LINC01198///KRTAP21-1","101929344///337977","long intergenic non-protein coding RNA 1198///keratin associated protein 21-1"
"206143_at","206143_at",0.000984504186542089,0.000123668491141675,-3.98319711974688,0.566750222618428,-1.82392747336378,"SLC26A3","1811","solute carrier family 26 member 3"
"212331_at","212331_at",0.000985227198074366,0.000123777331935488,-3.98295725263876,0.565920978562386,-0.302049828767132,"RBL2","5934","RB transcriptional corepressor like 2"
"1569484_s_at","1569484_s_at",0.000986105280761454,0.000123923719874018,-3.98263495552615,0.564806824133272,-0.491822888127856,"MDN1","23195","midasin AAA ATPase 1"
"227131_at","227131_at",0.000987825980311247,0.000124158027191566,-3.98211984595386,0.563026271606093,-0.443944147640799,"MAP3K3","4215","mitogen-activated protein kinase kinase kinase 3"
"226124_at","226124_at",0.000988235943540128,0.00012422762944584,-3.98196700884537,0.562498000310742,-0.454754505327251,"ZFP90","146198","ZFP90 zinc finger protein"
"56256_at","56256_at",0.000990302019152363,0.000124505460990459,-3.98135774268159,0.560392261584358,-0.462384444444453,"SIDT2","51092","SID1 transmembrane family member 2"
"229292_at","229292_at",0.000991767582937811,0.000124707857936853,3.98091471708533,0.558861231440822,0.825152987062398,"EPB41L5","57669","erythrocyte membrane protein band 4.1 like 5"
"205666_at","205666_at",0.000991999617367412,0.00012475517821707,-3.98081123708798,0.558503638238268,-1.0963549543379,"FMO1","2326","flavin containing monooxygenase 1"
"200809_x_at","200809_x_at",0.000994230747766103,0.00012505395248994,-3.98015874225811,0.556248986972769,-0.238383028919348,"RPL12","6136","ribosomal protein L12"
"222056_s_at","222056_s_at",0.000994423776733199,0.000125096419503812,-3.98006611925652,0.555928956712055,-0.463910612633191,"FAHD2A","51011","fumarylacetoacetate hydrolase domain containing 2A"
"239569_at","239569_at",0.000996348774609575,0.000125356803302044,-3.97949886330845,0.553969098809192,-0.35516834474886,"FZD10-AS1","440119","FZD10 antisense RNA 1 (head to head)"
"212663_at","212663_at",0.000997888096671287,0.000125568726202075,3.97903801180639,0.552377018479102,0.342526442161327,"FKBP15","23307","FK506 binding protein 15"
"240717_at","240717_at",0.00100019057871804,0.000125876751205466,-3.97836949842675,0.550067781979338,-0.699000833333335,"ABCB5","340273","ATP binding cassette subfamily B member 5"
"218546_at","218546_at",0.00100445132299811,0.000126475091377089,-3.97707536348719,0.545598286546856,-1.15117512557079,"C1orf115","79762","chromosome 1 open reading frame 115"
"211969_at","211969_at",0.00100543681784019,0.000126628951580202,3.97674352879487,0.544452417618713,0.291268721461165,"HSP90AA1","3320","heat shock protein 90 alpha family class A member 1"
"210272_at","210272_at",0.00100713519767647,0.000126898113887393,3.97616394424232,0.54245120573131,1.65924997716895,"CYP2B7P","1556","cytochrome P450 family 2 subfamily B member 7, pseudogene"
"213135_at","213135_at",0.00100821373952116,0.000127052449296768,3.97583214499889,0.541305653816084,0.904000844748857,"TIAM1","7074","T-cell lymphoma invasion and metastasis 1"
"1552617_a_at","1552617_a_at",0.00100858768775887,0.00012712497542688,3.97567635710074,0.540767813486172,0.462805509893445,"RFWD2","64326","ring finger and WD repeat domain 2"
"205631_at","205631_at",0.00101100795425295,0.000127460042591049,3.97495772540085,0.538287019986534,0.297737587519021,"KIAA0586","9786","KIAA0586"
"227342_s_at","227342_s_at",0.00101122434883243,0.000127505819128501,-3.97485968685091,0.537948606194244,-0.723809908675799,"MYEOV","26579","myeloma overexpressed"
"209494_s_at","209494_s_at",0.00101236153594309,0.000127686239631707,3.9744736116578,0.536615994969289,0.611636643835613,"PATZ1","23598","POZ/BTB and AT hook containing zinc finger 1"
"235955_at","235955_at",0.0010139321922821,0.000127939976123534,3.97393153138601,0.534745064802014,0.570921575342464,"MARVELD2","153562","MARVEL domain containing 2"
"1558251_a_at","1558251_a_at",0.00101530278419027,0.000128134189397801,3.97351730956249,0.533315551468626,0.927874817351594,"ZNF417///ZNF587","147687///84914","zinc finger protein 417///zinc finger protein 587"
"205583_s_at","205583_s_at",0.00101530278419027,0.000128151900636933,-3.97347956454321,0.533185295817758,-0.470451548706247,"ALG13","79868","ALG13, UDP-N-acetylglucosaminyltransferase subunit"
"221760_at","221760_at",0.00101578312942032,0.000128247845311175,-3.97327518020696,0.532479994460524,-0.596030970319635,"MAN1A1","4121","mannosidase alpha class 1A member 1"
"212571_at","212571_at",0.00101615894534964,0.000128313879445705,3.97313459709708,0.531994877701909,0.416464923896494,"CHD8","57680","chromodomain helicase DNA binding protein 8"
"226918_at","226918_at",0.00101890872304111,0.000128698374784123,-3.97231739780865,0.529175181666054,-0.112896434550992,"JPH4///AP1G2","84502///8906","junctophilin 4///adaptor related protein complex 1 gamma 2 subunit"
"221753_at","221753_at",0.00102112736593034,0.000129015964222163,3.97164415635134,0.526852526452556,0.637272735920846,"SSH1","54434","slingshot protein phosphatase 1"
"217914_at","217914_at",0.00102282419257105,0.000129249059834904,-3.97115103582487,0.525151466264923,-0.423275646879765,"TPCN1","53373","two pore segment channel 1"
"225320_at","225320_at",0.0010230407945926,0.000129295142032646,3.97105364820461,0.524815538110031,0.466183923135459,"MCU","90550","mitochondrial calcium uniporter"
"229123_at","229123_at",0.00102494089874317,0.000129554029286036,-3.97050714563841,0.522930549461457,-0.484691952054801,"ZNF224","7767","zinc finger protein 224"
"212786_at","212786_at",0.00102507079269499,0.000129589196508601,3.97043298928482,0.522674785280683,0.277757001522069,"CLEC16A","23274","C-type lectin domain family 16 member A"
"225912_at","225912_at",0.0010254062840071,0.000129650363810536,3.97030405292512,0.522230094095447,0.667082028158294,"TP53INP1","94241","tumor protein p53 inducible nuclear protein 1"
"227534_at","227534_at",0.00102722305617113,0.000129907859846213,-3.96976190597713,0.520360389888738,-0.546158626331821,"AAED1","195827","AhpC/TSA antioxidant enzyme domain containing 1"
"223444_at","223444_at",0.00102722305617113,0.000129917648530834,-3.96974131658105,0.520289386894886,-0.323304813546429,"SENP7","57337","SUMO1/sentrin specific peptidase 7"
"212044_s_at","212044_s_at",0.00102826884689816,0.000130068721447602,-3.96942373952256,0.519194249897276,-1.09043500380517,"RPL27A","6157","ribosomal protein L27a"
"202702_at","202702_at",0.00103075210668285,0.000130401688558304,3.96872503712766,0.516785063999627,0.36151889269406,"TRIM26","7726","tripartite motif containing 26"
"235228_at","235228_at",0.00103524159584493,0.000131007528150911,-3.96745809651591,0.512417346589585,-0.66884614535769,"CCDC85A","114800","coiled-coil domain containing 85A"
"201031_s_at","201031_s_at",0.00103591433611957,0.000131111608705029,-3.96724100531033,0.511669038857333,-0.317630898021314,"HNRNPH1","3187","heterogeneous nuclear ribonucleoprotein H1 (H)"
"218653_at","218653_at",0.00103713210031181,0.000131321182305843,3.96680437579241,0.510164080307772,0.596526777016737,"SLC25A15","10166","solute carrier family 25 member 15"
"221998_s_at","221998_s_at",0.00103737569146601,0.000131391434172879,3.96665816071892,0.509660139052865,0.476024071537288,"VRK3","51231","vaccinia related kinase 3"
"225029_at","225029_at",0.00103763723848993,0.000131443539346708,3.96654976255444,0.509286545520426,0.393118428462703,"LINC01420","550643","long intergenic non-protein coding RNA 1420"
"231406_at","231406_at",0.00103819509707144,0.000131535438494771,3.96635867811626,0.508627992764605,0.665708367579907,"ORAI2","80228","ORAI calcium release-activated calcium modulator 2"
"200648_s_at","200648_s_at",0.00103850170119922,0.000131610028122715,3.96620367883422,0.508093821066028,0.950858850837138,"GLUL","2752","glutamate-ammonia ligase"
"222629_at","222629_at",0.00103968632402483,0.000131779171934012,-3.96585250407572,0.506883630092211,-0.533868333333345,"REV1","51455","REV1, DNA directed polymerase"
"229177_at","229177_at",0.00104515100816927,0.000132490930729241,-3.96437946022897,0.501808208350268,-1.36144343607306,"C16orf89","146556","chromosome 16 open reading frame 89"
"205709_s_at","205709_s_at",0.00104767451312884,0.000132829990397972,3.96368040451506,0.499400078386286,0.71016516362252,"CDS1","1040","CDP-diacylglycerol synthase 1"
"229350_x_at","229350_x_at",0.0010492096359081,0.000133101381520962,3.96312209146714,0.497477009863915,0.564038287671224,"PARP10","84875","poly(ADP-ribose) polymerase family member 10"
"226167_at","226167_at",0.00105700773008873,0.000134187300494667,3.96089893716468,0.489821512914863,0.575132865296798,"SYT7","9066","synaptotagmin 7"
"207540_s_at","207540_s_at",0.00105853286820308,0.000134400277477198,3.96046493526399,0.488327386932383,0.806266651445964,"SYK","6850","spleen associated tyrosine kinase"
"226514_at","226514_at",0.00106026790619477,0.000134687898737409,3.95987986563138,0.486313376888041,0.59236677701674,"ZNF71","58491","zinc finger protein 71"
"220005_at","220005_at",0.00106026790619477,0.000134698141315572,-3.95985905253165,0.486241735142976,-0.830168455098937,"P2RY13","53829","purinergic receptor P2Y13"
"206303_s_at","206303_s_at",0.0010615282371036,0.000134877671022565,3.95949449025168,0.484986903620176,0.853339863013696,"NUDT4P1///NUDT4P2///NUDT4","440672///170688///11163","nudix hydrolase 4 pseudogene 1///nudix hydrolase 4 pseudogene 2///nudix hydrolase 4"
"220988_s_at","220988_s_at",0.00106197782962629,0.000134989989988574,3.95926664519429,0.484202699426962,1.03681392313546,"C1QTNF3","114899","C1q and tumor necrosis factor related protein 3"
"241910_x_at","241910_x_at",0.00106197782962629,0.000134993066591727,-3.9592604066878,0.484181228013254,-0.401236921613396,"ARL17B///ARL17A","100506084///51326","ADP ribosylation factor like GTPase 17B///ADP ribosylation factor like GTPase 17A"
"236166_at","236166_at",0.00106506090217392,0.000135462890054274,-3.95830932395239,0.480908127908641,-0.384130468036533,"LOC285147","285147","uncharacterized LOC285147"
"226757_at","226757_at",0.00106561425443697,0.000135552759755083,3.9581277561042,0.480283338350104,0.864800235920848,"IFIT2","3433","interferon induced protein with tetratricopeptide repeats 2"
"239948_at","239948_at",0.00106774156042142,0.000135862424066791,-3.95750300662871,0.478133687933745,-0.428582043378997,"NUP153","9972","nucleoporin 153"
"221951_at","221951_at",0.00106776245926483,0.000135884612557196,-3.95745829345894,0.477979847641286,-0.356175821917818,"TMEM80","283232","transmembrane protein 80"
"225743_at","225743_at",0.00106791610646023,0.000135923697939767,3.95737954745009,0.477708916981594,0.61126912861491,"RPUSD3","285367","RNA pseudouridylate synthase domain containing 3"
"228783_at","228783_at",0.00106855705571634,0.000136035653180302,-3.95715410889416,0.476933303426259,-0.325140574581432,"BVES","11149","blood vessel epicardial substance"
"212716_s_at","212716_s_at",0.00106855705571634,0.000136044365154851,-3.95713657346754,0.476872974774111,-0.308078919330296,"EIF3K","27335","eukaryotic translation initiation factor 3 subunit K"
"227461_at","227461_at",0.00107051376280785,0.000136352223945018,-3.95651760415097,0.474743608148268,-0.886163725266369,"STON2","85439","stonin 2"
"202909_at","202909_at",0.00107339273667143,0.000136758185709249,-3.95570343008927,0.471943078904493,-0.459578557838666,"EPM2AIP1","9852","EPM2A interacting protein 1"
"212855_at","212855_at",0.00107572028080454,0.000137094081694486,-3.9550315192062,0.469632217627783,-0.448282458143082,"DCUN1D4","23142","defective in cullin neddylation 1 domain containing 4"
"235089_at","235089_at",0.00107580258681649,0.000137124247416994,3.9549712540457,0.469424965676032,1.07567156392694,"FBXL20","84961","F-box and leucine rich repeat protein 20"
"230218_at","230218_at",0.00107688757122663,0.000137282238160944,-3.95465582639044,0.468340247940225,-0.7571644824962,"HIC1","3090","hypermethylated in cancer 1"
